"is_spam","post_text","comment_text"
True,"Is Britain suffering a cyber attack 'epidemic'? Who is behind them? Who's next?

On the Sky News Daily, @skynewsniall speaks to the chief digital officer at BAE Systems, James Hatch, and Sky's business correspondent @pkelso to find out more.

🎧 https://t.co/olVe7u2L9f https://t.co/UqdM2hJhX5",NULL
False,"@MartaArdy @NenkMonica Hadehhhh kejadian basi jelas itu teledor... Pernah liat warteg beli rapit tes agar tak keracunan??? Kalo ada 10 menu harus tes 10 , kalo 1000 dapur udah 10rb alat tes tiap  hari ... ??? 
Bisnis lagi bisnis lagi..... Yang kaya raya konco kalian lagi hadehhhhhh....",NULL
True,"Mana makan bergizi gratis yang kau janjikan itu wok 😡 https://t.co/xUfpz7W7oq",NULL
True,"Bersama dukung program MBG
#MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/JfZoW7it8Y",NULL
True,"@kipthekelly The  DIR CARDS and Hearing Divisions EFlex systems are still down.These systems are for worker comp claims

Both system were  just updated this year

Maybe the kid that was arrested this week for the cyber attack in 2023 can help the state resolve their issues https://t.co/xiMz73IjiD",NULL
True,"@DLoesch @CinSmith1 Have you noticed how all the squad members are stirring the pot. Trying to raise the anger of the right. These Marxist along with their @justicedems masters are trying to start a civil war and destroy our current system of government.

#ColorRevolution",NULL
True,"Kepala BGN Pastikan Program MBG Serap Rp1,2 Triliun per Hari Mulai 2026

https://t.co/9P9HaVOoKA",NULL
False,"#makanbergizigratis #sppg #bgn #fyp ",NULL
True,"Badan Gizi Nasional (BGN) menduga ada dua penyebab kasus keracunan makanan yang belakangan terjadi dalam program makan bergizi gratis. Apa saja?

#mbg #keracunan #bgn #tempodotco",NULL
False,"Fokus ke #ReformasiPolri itu penting. Tapi jangan lupa, akar masalah lebih luas dari sekadar Polri. #transformasipolri ",NULL
False,"MBG core top 5 #top5 #trending #mbg  #fyp #mukbang",NULL
True,"Fungsi kepolisian di mana klo udah PEMERASAN kayak gini????
@Kepolisian_RI
@PolriRbx
https://t.co/ou5Q0kDfL4 Postingan ini dibagikan via TikTok Lite. Unduh TikTok Lite untuk menikmati postingan lainnya: https://t.co/9nN6ijpHZ5",NULL
True,"BREAKING: The largest data breach in history just exposed 16 BILLION login credentials, yes, you read that right. Billions of passwords from Apple, Google, Facebook, and other major platforms have been leaked across more than 30 databases worldwide. If you use the same password across accounts, or haven’t updated your login in years, you could already be compromised. This isn’t just some anonymous hack. This is a wake-up call for every single user online. Your email, your bank, your photos, your business logins, all of it could be at risk. TikTok, Instagram, Amazon, Netflix, nothing is immune when this much data hits the dark web. Experts are urging everyone to change your passwords immediately and enable multi-factor authentication (MFA) to protect your digital identity. Don’t ignore this. This is not fearmongering, it’s real, and it’s happening right now. Lock down your accounts. Stay vigilant. And spread the word before it’s too late. #DataBreach #CyberAttack #PasswordLeak #HackAlert #AppleHack #GoogleBreach #FacebookHack #CyberSecurity #16BillionHack #OnlineSafety #DigitalSecurity #PasswordSafety #MFA #TwoFactorAuthentication #PrivacyBreach #DataLeak #CyberNews #Hackers #Infosec #ProtectYourData #TechNews #DarkWeb #IdentityTheft #OnlineScam #DigitalDefense #CyberWarfare #BreakingNews #Alert #SecurityTips #TechAlert #StaySafeOnline #news #maga #fyp #foryou #foryoupage #fypシ #tiktok #storytime #tiktok #viral #greenscreen #tariff #breakingnews #BreakingNews #usa_tiktok #usa #America",NULL
False,"lemas, letih, lesu, pusing, mual, nyeri punggung kirain knp, ternyata keracunan avoidant😵‍💫🐞",NULL
True,"Caos aéreo en Europa tras el ciberataque masivo que interrumpió cientos de vuelos | El software de Collins Aerospace fue atacado por piratas informáticos https://t.co/IJvqfjzDxW vía @Pagina12",NULL
False,"WARTAWAN RASMI LAMAN REFORMASI: HARUS NGAN SETANG...MOLEK  NGAT https://t.co/P6gdUkfJp8",NULL
False,"Program mbg bgn wajibkan dapur mbg miliki sertifikat SLHS Banyaknya korban makan bergizi gratis akibat keracunan, badan gizi nasional mengharuskan semua dapur mbg harus memiliki sertifikat laik hygiene sanitasi (slhs). sedangkan anggota dpr ri akan mengawasi dan mendukung penuh. agas kasus serupa tidak terulang kembali. SEMARANG TV #FYP",NULL
True,"Wayan Sudirta: Reformasi Polri Ujian Besar, Jalan Panjang Kembalikan Kepercayaan Publik https://t.co/o3anEJcBy9 #pdiperjuangan",NULL
False,"17. Rapat Briefing dan debriefing harian

#MBG
#MakananBergiziGratis
#manajemendapurMBG
#StopKorupsi
#StopKeracunanMBG
#LanjutkanMBG https://t.co/MWMgIfJyOx",NULL
False,"timnas gagal pildun, pertalite dicampur etanol,polisi lindes kang ojol cuman dihukum minta maaf, anak-anak keracunan mbg.  Stresssssss.
Untung masih ada mie ayam di indo",NULL
False,"- disasar sebagai) penerima manfaat. 
Dan gw liat sendiri gimana bentuk #MBG yg disajikan di sekolah anak gw. 
Im not even sure if it's an overstatement or an understatement to calling it sad food, I'd rather addressing it as miserable food.",NULL
False,"and arrivals were disrupted on Wednesday.

The disruptions were caused by a service from #US company Collins Aerospace, which provides key airport systems &amp; was targeted in the attack. Similar interruptions have been reported in Brussels, #Dublin, &amp; #London. The perpetrators
2/",NULL
True,"Menu 2 September 2025 🍌🐟🍚

___________________
Satuan Pelayanan Pemenuhan Gizi 
Kecamatan Prambanan Kabupaten Sleman 
📍MBS Yogyakarta 

#menu #mbg #sppg #sppgmbsprambanan #makanbergizigratis",NULL
False,"JPPI Beberkan Data Statistik Keracunan MBG, Ada Dua Provinsi Baru Kasus https://t.co/idHuhbZ01g",NULL
True,"#pppink #pppink #mots? #pppink2025 ",NULL
True,"Komisi Nasional Hak Asasi Manusia (Komnas HAM) mendorong agar Kepolisian Republik Indonesia (Polri) tidak hanya memburu para perusuh dalam kerusuhan 25-31 Agustus 2025, tetapi juga auktor intelektual di balik kerusuhan itu.

#SmartNews @kompascom https://t.co/Y1FSVUV7e4",NULL
True,"Keracunan makan bergizi gratis MBG diana Valencia wartawan CNN yang di pecat istana  #mbg  #diana  #cnnnews  #cnnindonesia  #makanbergizigratis ",NULL
True,"🚨 State Department Severs Ties With Armed Queers-Affiliated NGO; Marxist Group Nukes Socials
https://t.co/S3d8bQxEMS",NULL
True,"https://t.co/Hisa65dhsS",NULL
True,"одна из любимых тем клабхауса / трансхауса конца 90х... #CollinsSystem #HouseNation #HouseNationLabel #ClubHouse #90s #1990s #EuroHouse #EuroTrance #Trance #TranceHouse  #vinyl #vinylcollection #technics #pioneerdj #pioneer #ortofon",NULL
True,"",NULL
False,"Gue setuju banget sama program Makan Bergizi Gratis ini, tapi kita harus bener-bener cek juga implementasinya. Gimana cara distribusinya? Apa semua anak beneran kebagian? Yuk, kita dukung dan awasi bareng-bareng biar anak-anak kita dapet gizi yang bener-bener berkualitas!",NULL
True,"Menu 3 Oktober 2025 🥪🥛🍚

___________________
Satuan Pelayanan Pemenuhan Gizi 
Kecamatan Prambanan Kabupaten Sleman 
📍MBS Yogyakarta 

#menu #mbg #sppg #sppgmbsprambanan #makanbergizigratis",NULL
False,"MBG #MBG #makanbergizigratis",NULL
False,"Seharusnya pengelola dapur MBG ini sebaiknya magang dahulu di dapur Pondok Pesantren. Bagaimana cara memasak, timeline waktu yg pas agar tidak basi, karena apa?

Terkait dengan program Makan Bergizi Gratis (MBG), belakangan ini ramai dibahas. Namun bukan karena keberhasilan programnya, melainkan karena kasus keracunan.

Hal yang sangat mengejutkan, mengingat program MBG adalah program utama Pemerintahan Prabowo Gibran yg sangat2 menelan anggaran sangat besar.

Namun mengapa berita tentang keracunan, menu yg tidak sesuai, basi, berulat, dan berita buruk lainnya.

Apakah tidak ada supervisor ahli atau pengawas yg mengawasi dapur MBG?

Belakangan ada pejabat yg menanggapi karena waktu masak yg terlalu lama, dan juga porsi besar, sehingga memungkinkan basi. Lantas apakah ini tidak diantisipasi?

Seharusnya pengelola dapur MBG ini sebaiknya magang dahulu di dapur Pondok Pesantren. Bagaimana cara memasak, timeline waktu yg pas agar tidak basi, karena apa?

Dapur Pondok Pesantren sangat2 berpengalaman dalam memasak bagi santri setiap hari dalam jumlah besar, ratusan santri, bahkan ada yg sampai seribu. Tak hanya makan siang saja, namun 3 kali makan sehari setiap hari.

Program MBG hanya masak untuk makan siang saja kok bermasalah, ini yg salah dimana?

Dapur MBG kan tidak hanya 1, tersebar dan terbagi. 

Pengelolaan higienis, personil kompeten, ahli memasak, bahkan jika perlu paham HACCP, K3, serta ahli gizi.

Bukan malah, pensiunan tentara.
Eh.

🙄🙄🙄",NULL
False,"Birokrasi patrimonial pada Polri juga menegaskan betapa kuatnya relasi personal dan prewangan mengalahkan aturan. Saksikan selengkapnya hanya di Youtube Channel Akbar Faizal Uncensored. #Polri #Prabowo #ListyoSigitPrabowo #Reformasi #Kapolri ",NULL
True,"",NULL
True,"Europe’s Airports Hit by ‘Very Clever’ Cyber Attack – Chaos Across Heathrow, Brussels & Berlin #cyberattack #airports #breakingnewstoday ",NULL
False,"@shellshockkk This is how every color revolution was started. They genuinely think they are doing something noble.",NULL
False,"Kapolri (Listyo Sigit) ungkap alasannya tidak mundur❗🤣🤪🤪🤪 #ReformasiPolri #Polri #polriindonesia #suararakyat #beritaviral ",NULL
False,"Beberapa waktu lalu sempet ada baca komen netizen yang nyaranin buat MBG disetop terus uangny kasih ortu biar mereka bikinin anaknya makanan.

Bisa sih, tapi jaminan bener"" dipake buat itu tu apa?

Apa beneran dipake bikin makan? Atau dipake buat yg lain? Ato malah amit"" judol?",NULL
True,"🔵 ابزار: Yakuza File & Password Cracker + GUI - داوود نوشت
⚠️ Disclaimer: 
This tool is created strictly for EDUCATIONAL purposes + CYBER-LAB use only.
Any misuse is not the responsibility of the developer.
این ابزار فقط و فقط برای استفاده در محیط های آموزشی و آزمایشگاهی تولید شده است و هرگونه سو استفاده از آن ارتباطی با توسعه دهنده برنامه ندارد.

---
🟠 فایل هایی که میتواند کرک کند(Supported Files):
- 🗜️ ZIP
- 📄 Office Files (XLSX, DOCX, PPTX, etc.) 
- 📕 PDF Files 
🌐 همچنین از قابلیت Reverse Bruteforce برای کرک صفحات لاگین HTTP/HTTPS میتوان استفاده کرد.

🧠 تکنیک‌ های مورد استفاده در این ابزار(Tool Techniques):
- Bruteforce Attacks - تست از طریق مجموعه کاراکتر های مشخص شده
- Dictionary Attacks - تست رمز از طریق لیست‌ ها
- Reverse Bruteforce for Web Login Pages - ورود معکوس برای صفحات وب

⚙️ ویژگی‌ های اصلی(Other Features):
✅ GUI(Graphic User Interface) - رابط گرافیکی
✅ Logging System - سیستم لاگ زنی
✅ Default Username/Password List - لیست های پیشفرض یوزرنیم و پسورد
✅ Multi-Threading - پشتیبانی از پردازش چند هسته ای برای افزایش سرعت برنامه
✅ IP Hiding in Reverse Bruteforce - پنهان سازی آیپی در حملات HTTP/HTTPS

---

🟣 Source Codes is Public on GitHub – Link in Bio
🟣 سورس کامل برنامه در گیت‌ هابم منتشر شده (لینک در بیو)

---

📢 کانال یوتیوب ما رو دنبال کنید و در کانال ما @DavoodSec آموزش کامل ساخت این ابزار و سایر ابزارهای تست نفوذ را مشاهده کنید.
🔔 دوره آموزشی: *Developing Custom Pentest Tools* به‌ زودی!

---
🔖 Hashtags

#CyberSecurity #PasswordCracker #FileCracker #PentestTools #PythonPentest 
#EthicalHacking #RedTeamTools #InfoSec #OffensiveSecurity #DavoodSec 
#Programming #Python #CyberAttack #SecurityResearch #BackdoorDev 
#امنیت_سایبری #برنامه_نویسی #پایتون #ابزار_تست_نفوذ #کرک #هک_اخلاقی

---
📌 Save this post – Try the tool – Stay ethical!",NULL
True,"#bravepink 
Telat ikutan but always support 17+8 ✊️✊️

#resetindonesia https://t.co/aPDkHluO93",NULL
False,"Pemerintah bergerak menindaklanjuti Kejadian Luar Biasa (KLB) yang terjadi di beberapa lokasi Program Prioritas Makan Bergizi Gratis (MBG) dengan memperkuat tata kelola program secara menyeluruh. Menindaklanjuti arahan Presiden Prabowo Subianto, Menteri Koordinator Bidang Pangan, Zulkifli Hasan, memimpin rapat koordinasi tingkat menteri dan pimpinan lembaga guna merumuskan langkah konkret untuk memperbaiki dan memperkuat pelaksanaan MBG. #presidenprabowo #prabowo #makanbergizigratis #indonesiaemas #dekade08",NULL
True,"Do you know what happened in Jaguar Factory in the UK 🇬🇧?

THREE Jaguar &amp; Land Rover Factories Shut Down in Britain!

Unprecedented Cyber ​​Attack on Factories Threatens to Devastate the Industry.

https://t.co/2Q9havMfMi

#100News #100NewsTV #100NewsGlobal #global100news https://t.co/pDdLnL987i",NULL
False,"Kegiatan personil Polsek Lubuk Begalung

Dalam rangka Kegiatan Kepolisian Cipta Kondisi Antisipasi Aksi Tawuran dan Balap Liar serta Kegiatan Rutin Yang Ditingkatkan (KRYD) Personil Polsek Lubuk Begalung, Jam : 02.00 WIB

Minggu (28/09/2025). https://t.co/9qopJ3Wpla",NULL
False,"Puluhan siswa dari berbagai sekolah di Kecamatan Tawangmangu, Kabupaten Karanganyar, mengalami diduga keracunan setelah menyantap makanan bergizi gratis (MBG), Kamis (9/10/2025). Para siswa dari jenjang TK, SD, hingga SMP dilarikan ke Puskesmas Tawangmangu karena mengalami gejala seperti mual, muntah, pusing, dan diare.

Pantauan di lokasi menunjukkan puskesmas dipenuhi siswa yang masih mengenakan seragam sekolah. Sejumlah ambulans tampak bolak-balik mengantarkan korban, sementara petugas medis membuka seluruh ruangan untuk penanganan darurat, termasuk aula pendaftaran dan ruang rapat. Menu MBG yang dikonsumsi para siswa diketahui berupa nasi goreng, ayam suwir, dan lalapan.

Kepala Puskesmas Tawangmangu, Sulistyo Wibowo, menyampaikan siswa pertama yang datang berasal dari SDN 2 Nglebak sekitar pukul 10.30 WIB. Sebanyak 22 siswa langsung dievakuasi dan mendapat penanganan medis. Setelah kondisi membaik, mereka diperbolehkan pulang dengan membawa obat.

Tak lama berselang, Puskesmas kembali menerima 41 siswa dari SMPN 1 Tawangmangu dengan keluhan serupa. Beberapa di antaranya mengalami dehidrasi dan sesak napas hingga harus dirujuk ke rumah sakit. Karena jumlah korban terus bertambah, pihak puskesmas bekerja sama dengan beberapa klinik sekitar untuk membantu perawatan sementara.

Dinas Kesehatan Karanganyar masih menelusuri bahan makanan tersebut untuk memastikan penyebab pasti dugaan keracunan.Hingga Kamis siang, penanganan terhadap para siswa masih berlangsung di Puskesmas Tawangmangu. Kasus dugaan keracunan ini melibatkan siswa dari empat sekolah di kawasan tersebut.

Repost @koransolopos
#mbg #makanbergizigratis #keracunanmbg #keracunanmakanbergizigratis #beritakaranganyar #karanganyar #tawangmangu #tentangkaranganyar",NULL
True,"Membalas @sii_oyenn99KAHIRNYA MENAMPAKKAN DIRI JUGA SILADUSING BRIMOT😂😂",NULL
True,"Makan Bergizi Gratis bantu anak lebih siap belajar dan semangat beraktivitas
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG
#IndonesiaEmas20 https://t.co/Qlf3v9S7d0",NULL
False,"⚠️ Sai che può succedere se… un attaccante compromette i dispositivi di videoconferenza della tua azienda?

I sistemi di videoconferenza (Zoom Rooms, Teams Rooms, Webex, dispositivi SIP/H.323) sono spesso collegati direttamente alla rete aziendale.

Se non vengono messi in sicurezza, un attaccante può:
➡️ Attivare microfoni e telecamere per spiare riunioni riservate.
➡️ Sfruttare firmware non aggiornati per ottenere accesso alla rete.
➡️ Usare il dispositivo compromesso come pivot per muoversi lateralmente.
➡️ Rubare credenziali di meeting per impersonare utenti legittimi.

👉 Ricorda: un dispositivo di videoconferenza non protetto è un occhio e un orecchio dell’attaccante dentro la tua azienda.

💡 ZBFOX può aiutarti con assessment di sicurezza, aggiornamenti mirati e monitoraggio dei dispositivi di collaboration.

#CyberSecurity #InfoSec #VideoConferenceSecurity #CollaborationSecurity #ITSecurity #NetworkSecurity #DataProtection #DigitalSecurity #CyberThreats #CyberAttack #SecurityAwareness #CyberDefense #ZBFOX",NULL
False,"Mantan Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menkopolhukam) Mahfud MD menegaskan bahwa reformasi di tubuh kepolisian tidak bisa ditunda lagi. 

Menurutnya, ada tiga pilar utama yang harus menjadi fokus dalam pembenahan Korps Bhayangkara: struktural, instrumental, dan kultur. 

Hal tersebut ia sampaikan saat menghadiri kegiatan di Universitas Andalas (UNAND), Padang, Sumatera Barat, Jumat (26/9/2025).

Mahfud menjelaskan, reformasi struktural menyangkut kelembagaan kepolisian yang harus lebih efisien dan transparan. 

Pilar kedua adalah reformasi instrumental, yaitu perbaikan aturan-aturan internal yang mengatur tata kelola organisasi Polri.

Namun, Mahfud menekankan bahwa yang paling mendesak adalah pembenahan kultur.

 Ia menilai masih marak praktik yang mencederai profesionalitas polisi, seperti perlindungan terhadap pelaku kriminal, nepotisme dalam promosi jabatan, mutasi yang tidak transparan, hingga rekrutmen perwira dengan cara-cara yang tidak bersih.

Baca berita menarik lainnya di suaranusantara.com!

#beritaterkini #reformasipolri #mahfudmd #prabowosubianto #Polri #polisiindonesia",NULL
